,headtracker,angle
83,/SceneRotator3/yaw,-0.470001220703125
84,/SceneRotator3/yaw,-0.4499969482421875
85,/SceneRotator3/yaw,-0.470001220703125
86,/SceneRotator2/yaw,-1.720001220703125
87,/SceneRotator3/yaw,-0.4600067138671875
88,/SceneRotator2/yaw,-1.8400115966796875
89,/SceneRotator3/yaw,-0.470001220703125
90,/SceneRotator3/yaw,-0.4600067138671875
91,/SceneRotator2/yaw,-1.8300018310546875
92,/SceneRotator2/yaw,-1.720001220703125
93,/SceneRotator3/yaw,-0.480010986328125
94,/SceneRotator3/yaw,-0.470001220703125
95,/SceneRotator2/yaw,-1.8300018310546875
96,/SceneRotator3/yaw,-0.4600067138671875
97,/SceneRotator2/yaw,-1.8400115966796875
98,/SceneRotator3/yaw,-0.470001220703125
99,/SceneRotator3/yaw,-0.4600067138671875
100,/SceneRotator3/yaw,-0.4499969482421875
101,/SceneRotator3/yaw,-0.4000091552734375
102,/SceneRotator3/yaw,-0.3700103759765625
103,/SceneRotator2/yaw,-1.8300018310546875
104,/SceneRotator3/yaw,-0.4000091552734375
105,/SceneRotator2/yaw,0.0
106,/SceneRotator3/yaw,-0.3899993896484375
107,/SceneRotator3/yaw,-0.3700103759765625
108,/SceneRotator3/yaw,-0.3600006103515625
109,/SceneRotator3/yaw,-0.3700103759765625
110,/SceneRotator3/yaw,-0.3600006103515625
111,/SceneRotator3/yaw,-0.3700103759765625
112,/SceneRotator3/yaw,-0.3800048828125
113,/SceneRotator3/yaw,-0.3899993896484375
114,/SceneRotator3/yaw,-0.3800048828125
115,/SceneRotator3/yaw,-0.3700103759765625
116,/SceneRotator3/yaw,-0.3800048828125
117,/SceneRotator3/yaw,-0.3899993896484375
118,/SceneRotator3/yaw,-0.4000091552734375
119,/SceneRotator3/yaw,-0.3899993896484375
120,/SceneRotator3/yaw,-0.3800048828125
121,/SceneRotator3/yaw,-0.3899993896484375
122,/SceneRotator3/yaw,-0.3800048828125
123,/SceneRotator3/yaw,-0.3899993896484375
124,/SceneRotator3/yaw,-0.3800048828125
125,/SceneRotator3/yaw,-0.3899993896484375
126,/SceneRotator3/yaw,-0.3800048828125
127,/SceneRotator3/yaw,-0.3899993896484375
128,/SceneRotator3/yaw,-0.4000091552734375
129,/SceneRotator3/yaw,-0.3899993896484375
130,/SceneRotator3/yaw,-0.4000091552734375
131,/SceneRotator3/yaw,-0.3899993896484375
132,/SceneRotator3/yaw,-0.4000091552734375
133,/SceneRotator3/yaw,-0.3899993896484375
134,/SceneRotator3/yaw,-0.4000091552734375
135,/SceneRotator3/yaw,-0.3899993896484375
136,/SceneRotator3/yaw,-0.4000091552734375
137,/SceneRotator3/yaw,-0.3899993896484375
138,/SceneRotator3/yaw,-0.4000091552734375
139,/SceneRotator2/yaw,-0.1100006103515625
140,/SceneRotator3/yaw,-0.3899993896484375
141,/SceneRotator3/yaw,-0.4000091552734375
142,/SceneRotator3/yaw,-0.3899993896484375
143,/SceneRotator3/yaw,-0.4000091552734375
144,/SceneRotator3/yaw,-0.410003662109375
145,/SceneRotator3/yaw,-0.4199981689453125
146,/SceneRotator3/yaw,-0.410003662109375
147,/SceneRotator3/yaw,-0.4199981689453125
148,/SceneRotator3/yaw,-0.410003662109375
149,/SceneRotator3/yaw,-0.4199981689453125
150,/SceneRotator3/yaw,-0.4300079345703125
151,/SceneRotator3/yaw,-0.44000244140625
152,/SceneRotator3/yaw,-0.4300079345703125
153,/SceneRotator3/yaw,-0.44000244140625
154,/SceneRotator3/yaw,-0.4300079345703125
155,/SceneRotator3/yaw,-0.44000244140625
156,/SceneRotator3/yaw,-0.4300079345703125
157,/SceneRotator3/yaw,-0.44000244140625
158,/SceneRotator3/yaw,-0.4300079345703125
159,/SceneRotator3/yaw,-0.44000244140625
160,/SceneRotator2/yaw,-0.230010986328125
161,/SceneRotator3/yaw,-0.4499969482421875
162,/SceneRotator3/yaw,-0.44000244140625
163,/SceneRotator3/yaw,-0.4300079345703125
164,/SceneRotator3/yaw,-0.44000244140625
165,/SceneRotator3/yaw,-0.4300079345703125
166,/SceneRotator3/yaw,-0.44000244140625
167,/SceneRotator3/yaw,-0.4499969482421875
168,/SceneRotator3/yaw,-0.44000244140625
169,/SceneRotator3/yaw,-0.4499969482421875
170,/SceneRotator3/yaw,-0.44000244140625
171,/SceneRotator3/yaw,-0.4499969482421875
172,/SceneRotator3/yaw,-0.44000244140625
173,/SceneRotator3/yaw,-0.4499969482421875
174,/SceneRotator3/yaw,-0.44000244140625
175,/SceneRotator3/yaw,-0.4499969482421875
176,/SceneRotator3/yaw,-0.44000244140625
177,/SceneRotator3/yaw,-0.4499969482421875
178,/SceneRotator3/yaw,-0.44000244140625
179,/SceneRotator3/yaw,-0.4499969482421875
180,/SceneRotator3/yaw,-0.44000244140625
181,/SceneRotator3/yaw,-0.4499969482421875
182,/SceneRotator3/yaw,-0.44000244140625
183,/SceneRotator3/yaw,-0.4499969482421875
184,/SceneRotator3/yaw,-0.4600067138671875
185,/SceneRotator3/yaw,-0.4499969482421875
186,/SceneRotator3/yaw,-0.4600067138671875
187,/SceneRotator3/yaw,-0.4499969482421875
188,/SceneRotator3/yaw,-0.4600067138671875
189,/SceneRotator3/yaw,-0.470001220703125
190,/SceneRotator3/yaw,-0.4600067138671875
191,/SceneRotator3/yaw,-0.470001220703125
192,/SceneRotator3/yaw,-0.4600067138671875
193,/SceneRotator3/yaw,-0.470001220703125
194,/SceneRotator3/yaw,-0.480010986328125
195,/SceneRotator3/yaw,-0.470001220703125
196,/SceneRotator3/yaw,-0.480010986328125
197,/SceneRotator3/yaw,-0.470001220703125
198,/SceneRotator3/yaw,-0.480010986328125
199,/SceneRotator3/yaw,-0.470001220703125
200,/SceneRotator3/yaw,-0.480010986328125
201,/SceneRotator3/yaw,-0.470001220703125
202,/SceneRotator3/yaw,-0.480010986328125
203,/SceneRotator3/yaw,-0.470001220703125
204,/SceneRotator3/yaw,-0.480010986328125
205,/SceneRotator3/yaw,-0.470001220703125
206,/SceneRotator3/yaw,-0.480010986328125
207,/SceneRotator3/yaw,-0.470001220703125
208,/SceneRotator3/yaw,-0.4600067138671875
209,/SceneRotator2/yaw,-0.3400115966796875
210,/SceneRotator3/yaw,-0.44000244140625
211,/SceneRotator3/yaw,-0.4199981689453125
212,/SceneRotator2/yaw,-0.230010986328125
213,/SceneRotator3/yaw,-0.44000244140625
214,/SceneRotator3/yaw,-0.3899993896484375
215,/SceneRotator2/yaw,-0.3400115966796875
216,/SceneRotator3/yaw,-0.3800048828125
217,/SceneRotator3/yaw,-0.4000091552734375
218,/SceneRotator2/yaw,-0.230010986328125
219,/SceneRotator3/yaw,-0.410003662109375
220,/SceneRotator3/yaw,-0.4199981689453125
221,/SceneRotator3/yaw,-0.410003662109375
222,/SceneRotator3/yaw,-0.4199981689453125
223,/SceneRotator3/yaw,-0.410003662109375
224,/SceneRotator3/yaw,-0.4199981689453125
225,/SceneRotator3/yaw,-0.410003662109375
226,/SceneRotator3/yaw,-0.4199981689453125
227,/SceneRotator3/yaw,-0.410003662109375
228,/SceneRotator3/yaw,-0.4199981689453125
229,/SceneRotator3/yaw,-0.410003662109375
230,/SceneRotator3/yaw,-0.4199981689453125
231,/SceneRotator3/yaw,-0.4000091552734375
232,/SceneRotator2/yaw,-0.3400115966796875
233,/SceneRotator3/yaw,-0.3899993896484375
234,/SceneRotator3/yaw,-0.4000091552734375
235,/SceneRotator2/yaw,-0.230010986328125
236,/SceneRotator3/yaw,-0.410003662109375
237,/SceneRotator3/yaw,-0.4000091552734375
238,/SceneRotator2/yaw,-0.3400115966796875
239,/SceneRotator3/yaw,-0.3899993896484375
240,/SceneRotator3/yaw,-0.3700103759765625
241,/SceneRotator3/yaw,-0.3800048828125
242,/SceneRotator3/yaw,-0.3899993896484375
243,/SceneRotator2/yaw,-0.230010986328125
244,/SceneRotator3/yaw,-0.4000091552734375
245,/SceneRotator3/yaw,-0.410003662109375
246,/SceneRotator3/yaw,-0.4199981689453125
247,/SceneRotator3/yaw,-0.410003662109375
248,/SceneRotator3/yaw,-0.4199981689453125
249,/SceneRotator3/yaw,-0.410003662109375
250,/SceneRotator3/yaw,-0.4199981689453125
251,/SceneRotator3/yaw,-0.410003662109375
252,/SceneRotator3/yaw,-0.4199981689453125
253,/SceneRotator3/yaw,-0.410003662109375
254,/SceneRotator3/yaw,-0.4199981689453125
255,/SceneRotator3/yaw,-0.410003662109375
256,/SceneRotator3/yaw,-0.4199981689453125
257,/SceneRotator3/yaw,-0.410003662109375
258,/SceneRotator3/yaw,-0.4199981689453125
259,/SceneRotator3/yaw,-0.410003662109375
260,/SceneRotator2/yaw,-0.3400115966796875
261,/SceneRotator2/yaw,-0.230010986328125
262,/SceneRotator2/yaw,-0.3400115966796875
263,/SceneRotator3/yaw,-0.4000091552734375
264,/SceneRotator3/yaw,-0.410003662109375
265,/SceneRotator3/yaw,-0.4199981689453125
266,/SceneRotator3/yaw,-0.4300079345703125
267,/SceneRotator3/yaw,-0.4199981689453125
268,/SceneRotator3/yaw,-0.4300079345703125
269,/SceneRotator3/yaw,-0.4199981689453125
270,/SceneRotator3/yaw,-0.4300079345703125
271,/SceneRotator3/yaw,-0.4199981689453125
272,/SceneRotator3/yaw,-0.4300079345703125
273,/SceneRotator3/yaw,-0.44000244140625
274,/SceneRotator3/yaw,-0.4499969482421875
275,/SceneRotator3/yaw,-0.44000244140625
276,/SceneRotator3/yaw,-0.4499969482421875
277,/SceneRotator3/yaw,-0.44000244140625
278,/SceneRotator3/yaw,-0.4499969482421875
279,/SceneRotator3/yaw,-0.44000244140625
280,/SceneRotator3/yaw,-0.4499969482421875
281,/SceneRotator3/yaw,-0.44000244140625
282,/SceneRotator3/yaw,-0.4499969482421875
283,/SceneRotator3/yaw,-0.44000244140625
284,/SceneRotator3/yaw,-0.4499969482421875
285,/SceneRotator3/yaw,-0.44000244140625
286,/SceneRotator3/yaw,-0.4300079345703125
287,/SceneRotator3/yaw,-0.44000244140625
288,/SceneRotator3/yaw,-0.4300079345703125
289,/SceneRotator3/yaw,-0.44000244140625
290,/SceneRotator3/yaw,-0.4300079345703125
291,/SceneRotator3/yaw,-0.44000244140625
292,/SceneRotator3/yaw,-0.4300079345703125
293,/SceneRotator3/yaw,-0.44000244140625
294,/SceneRotator3/yaw,-0.4300079345703125
295,/SceneRotator3/yaw,-0.44000244140625
296,/SceneRotator3/yaw,-0.4499969482421875
297,/SceneRotator3/yaw,-0.44000244140625
298,/SceneRotator3/yaw,-0.4499969482421875
299,/SceneRotator3/yaw,-0.44000244140625
300,/SceneRotator3/yaw,-0.4499969482421875
301,/SceneRotator3/yaw,-0.44000244140625
302,/SceneRotator3/yaw,-0.4499969482421875
303,/SceneRotator3/yaw,-0.44000244140625
304,/SceneRotator3/yaw,-0.4499969482421875
305,/SceneRotator3/yaw,-0.4600067138671875
306,/SceneRotator3/yaw,-0.4499969482421875
307,/SceneRotator3/yaw,-0.4600067138671875
308,/SceneRotator3/yaw,-0.4499969482421875
309,/SceneRotator3/yaw,-0.44000244140625
310,/SceneRotator3/yaw,-0.4300079345703125
311,/SceneRotator3/yaw,-0.44000244140625
312,/SceneRotator3/yaw,-0.4300079345703125
313,/SceneRotator3/yaw,-0.4199981689453125
314,/SceneRotator3/yaw,-0.4300079345703125
315,/SceneRotator3/yaw,-0.44000244140625
316,/SceneRotator3/yaw,-0.4300079345703125
317,/SceneRotator3/yaw,-0.44000244140625
318,/SceneRotator3/yaw,-0.4300079345703125
319,/SceneRotator3/yaw,-0.4199981689453125
320,/SceneRotator3/yaw,-0.4300079345703125
321,/SceneRotator3/yaw,-0.44000244140625
322,/SceneRotator3/yaw,-0.4300079345703125
323,/SceneRotator2/yaw,-0.4600067138671875
324,/SceneRotator2/yaw,-0.3400115966796875
325,/SceneRotator2/yaw,-0.4600067138671875
326,/SceneRotator2/yaw,-0.57000732421875
327,/SceneRotator2/yaw,-0.4600067138671875
328,/SceneRotator2/yaw,-0.57000732421875
329,/SceneRotator2/yaw,-0.4600067138671875
330,/SceneRotator2/yaw,-0.57000732421875
331,/SceneRotator2/yaw,-0.4600067138671875
332,/SceneRotator2/yaw,-0.57000732421875
333,/SceneRotator2/yaw,-0.69000244140625
334,/SceneRotator2/yaw,-0.57000732421875
335,/SceneRotator2/yaw,-0.69000244140625
336,/SceneRotator2/yaw,-0.57000732421875
337,/SceneRotator2/yaw,-0.69000244140625
338,/SceneRotator2/yaw,-0.8000030517578125
339,/SceneRotator2/yaw,-0.9199981689453125
340,/SceneRotator2/yaw,-1.029998779296875
341,/SceneRotator2/yaw,-0.9199981689453125
342,/SceneRotator2/yaw,-1.029998779296875
343,/SceneRotator2/yaw,-0.9199981689453125
344,/SceneRotator2/yaw,-1.029998779296875
345,/SceneRotator2/yaw,-0.9199981689453125
346,/SceneRotator2/yaw,-1.029998779296875
347,/SceneRotator2/yaw,-0.9199981689453125
348,/SceneRotator2/yaw,-1.029998779296875
349,/SceneRotator2/yaw,-1.1399993896484375
350,/SceneRotator2/yaw,-1.029998779296875
351,/SceneRotator2/yaw,-1.1399993896484375
352,/SceneRotator2/yaw,-1.029998779296875
353,/SceneRotator2/yaw,-1.1399993896484375
354,/SceneRotator2/yaw,-1.029998779296875
355,/SceneRotator2/yaw,-1.1399993896484375
356,/SceneRotator2/yaw,-1.029998779296875
357,/SceneRotator2/yaw,-1.1399993896484375
358,/SceneRotator2/yaw,-1.029998779296875
359,/SceneRotator2/yaw,-1.1399993896484375
360,/SceneRotator2/yaw,-1.029998779296875
361,/SceneRotator2/yaw,-1.1399993896484375
362,/SceneRotator2/yaw,-1.260009765625
363,/SceneRotator2/yaw,-1.1399993896484375
364,/SceneRotator2/yaw,-1.260009765625
365,/SceneRotator2/yaw,-1.1399993896484375
366,/SceneRotator2/yaw,-1.260009765625
367,/SceneRotator2/yaw,-1.3700103759765625
368,/SceneRotator2/yaw,-1.260009765625
369,/SceneRotator2/yaw,-1.3700103759765625
370,/SceneRotator2/yaw,-1.4900054931640625
371,/SceneRotator2/yaw,-1.3700103759765625
372,/SceneRotator2/yaw,-1.4900054931640625
373,/SceneRotator2/yaw,-1.3700103759765625
374,/SceneRotator2/yaw,-1.4900054931640625
375,/SceneRotator2/yaw,-1.3700103759765625
376,/SceneRotator2/yaw,-1.4900054931640625
377,/SceneRotator2/yaw,-1.600006103515625
378,/SceneRotator2/yaw,-1.4900054931640625
379,/SceneRotator2/yaw,-1.600006103515625
380,/SceneRotator2/yaw,-1.720001220703125
381,/SceneRotator2/yaw,-1.8300018310546875
382,/SceneRotator2/yaw,-1.94000244140625
383,/SceneRotator2/yaw,-1.8300018310546875
384,/SceneRotator2/yaw,-1.94000244140625
385,/SceneRotator2/yaw,-1.8300018310546875
386,/SceneRotator2/yaw,-1.94000244140625
387,/SceneRotator2/yaw,-2.05999755859375
388,/SceneRotator2/yaw,-1.94000244140625
389,/SceneRotator2/yaw,-2.05999755859375
390,/SceneRotator2/yaw,-2.1699981689453125
391,/SceneRotator2/yaw,-2.290008544921875
392,/SceneRotator2/yaw,-2.4000091552734375
393,/SceneRotator2/yaw,-2.290008544921875
394,/SceneRotator2/yaw,-2.4000091552734375
395,/SceneRotator2/yaw,-2.5200042724609375
396,/SceneRotator2/yaw,-2.4000091552734375
397,/SceneRotator2/yaw,-2.5200042724609375
398,/SceneRotator2/yaw,-2.6300048828125
399,/SceneRotator2/yaw,-2.5200042724609375
400,/SceneRotator2/yaw,-2.6300048828125
401,/SceneRotator2/yaw,-2.5200042724609375
402,/SceneRotator2/yaw,-2.6300048828125
403,/SceneRotator2/yaw,-2.5200042724609375
404,/SceneRotator2/yaw,-2.6300048828125
405,/SceneRotator2/yaw,-2.5200042724609375
406,/SceneRotator2/yaw,-2.6300048828125
407,/SceneRotator2/yaw,-2.5200042724609375
408,/SceneRotator2/yaw,-2.6300048828125
409,/SceneRotator2/yaw,-2.75
410,/SceneRotator2/yaw,-2.6300048828125
411,/SceneRotator2/yaw,-2.75
412,/SceneRotator2/yaw,-2.6300048828125
413,/SceneRotator2/yaw,-2.75
414,/SceneRotator2/yaw,-2.6300048828125
415,/SceneRotator2/yaw,-2.75
416,/SceneRotator2/yaw,-2.6300048828125
417,/SceneRotator2/yaw,-2.75
418,/SceneRotator2/yaw,-2.6300048828125
419,/SceneRotator2/yaw,-2.75
420,/SceneRotator2/yaw,-2.6300048828125
421,/SceneRotator2/yaw,-2.75
422,/SceneRotator2/yaw,-2.6300048828125
423,/SceneRotator2/yaw,-2.75
424,/SceneRotator2/yaw,-2.6300048828125
425,/SceneRotator2/yaw,-2.75
426,/SceneRotator2/yaw,-2.6300048828125
427,/SceneRotator2/yaw,-2.75
428,/SceneRotator2/yaw,-2.8600006103515625
429,/SceneRotator2/yaw,-2.75
430,/SceneRotator2/yaw,-2.8600006103515625
431,/SceneRotator2/yaw,-2.75
432,/SceneRotator2/yaw,-2.8600006103515625
433,/SceneRotator2/yaw,-2.75
434,/SceneRotator2/yaw,-2.8600006103515625
435,/SceneRotator2/yaw,-2.980010986328125
436,/SceneRotator2/yaw,-2.8600006103515625
437,/SceneRotator2/yaw,-2.980010986328125
438,/SceneRotator2/yaw,-2.970001220703125
439,/SceneRotator2/yaw,-2.980010986328125
440,/SceneRotator2/yaw,-2.970001220703125
441,/SceneRotator2/yaw,-2.980010986328125
442,/SceneRotator2/yaw,-2.970001220703125
443,/SceneRotator2/yaw,-2.980010986328125
444,/SceneRotator2/yaw,-2.970001220703125
445,/SceneRotator2/yaw,-2.980010986328125
446,/SceneRotator2/yaw,-2.970001220703125
447,/SceneRotator2/yaw,-2.980010986328125
448,/SceneRotator2/yaw,-2.970001220703125
449,/SceneRotator2/yaw,-2.980010986328125
450,/SceneRotator2/yaw,-2.970001220703125
451,/SceneRotator2/yaw,-2.980010986328125
452,/SceneRotator2/yaw,-2.970001220703125
453,/SceneRotator2/yaw,-2.980010986328125
454,/SceneRotator2/yaw,-2.970001220703125
455,/SceneRotator2/yaw,-2.980010986328125
456,/SceneRotator2/yaw,-2.970001220703125
457,/SceneRotator2/yaw,-2.980010986328125
458,/SceneRotator2/yaw,-2.970001220703125
459,/SceneRotator2/yaw,-2.980010986328125
460,/SceneRotator2/yaw,-2.970001220703125
461,/SceneRotator2/yaw,-2.980010986328125
462,/SceneRotator2/yaw,-2.970001220703125
463,/SceneRotator2/yaw,-2.980010986328125
464,/SceneRotator2/yaw,-2.970001220703125
465,/SceneRotator2/yaw,-2.980010986328125
466,/SceneRotator2/yaw,-2.970001220703125
467,/SceneRotator2/yaw,-2.980010986328125
468,/SceneRotator2/yaw,-2.970001220703125
469,/SceneRotator2/yaw,-2.980010986328125
470,/SceneRotator2/yaw,-2.970001220703125
471,/SceneRotator2/yaw,-2.980010986328125
472,/SceneRotator2/yaw,-2.970001220703125
473,/SceneRotator2/yaw,-2.980010986328125
474,/SceneRotator2/yaw,-2.970001220703125
475,/SceneRotator2/yaw,-2.980010986328125
476,/SceneRotator2/yaw,-2.970001220703125
477,/SceneRotator2/yaw,-2.980010986328125
478,/SceneRotator2/yaw,-2.970001220703125
479,/SceneRotator2/yaw,-2.980010986328125
480,/SceneRotator2/yaw,-2.970001220703125
481,/SceneRotator2/yaw,-2.980010986328125
482,/SceneRotator2/yaw,-2.970001220703125
483,/SceneRotator2/yaw,-2.980010986328125
484,/SceneRotator2/yaw,-2.970001220703125
485,/SceneRotator2/yaw,-2.980010986328125
486,/SceneRotator2/yaw,-2.970001220703125
487,/SceneRotator2/yaw,-2.980010986328125
488,/SceneRotator2/yaw,-3.089996337890625
489,/SceneRotator2/yaw,-2.980010986328125
490,/SceneRotator2/yaw,-3.089996337890625
491,/SceneRotator2/yaw,-2.980010986328125
492,/SceneRotator2/yaw,-3.089996337890625
493,/SceneRotator2/yaw,-3.1999969482421875
494,/SceneRotator2/yaw,-3.089996337890625
495,/SceneRotator2/yaw,-3.1999969482421875
496,/SceneRotator2/yaw,-3.089996337890625
497,/SceneRotator2/yaw,-3.1999969482421875
498,/SceneRotator2/yaw,-3.32000732421875
499,/SceneRotator2/yaw,-3.4300079345703125
500,/SceneRotator2/yaw,-3.5500030517578125
501,/SceneRotator2/yaw,-3.4300079345703125
502,/SceneRotator2/yaw,-3.5500030517578125
503,/SceneRotator2/yaw,-3.4300079345703125
504,/SceneRotator2/yaw,-3.5500030517578125
505,/SceneRotator2/yaw,-3.660003662109375
506,/SceneRotator2/yaw,-3.5500030517578125
507,/SceneRotator2/yaw,-3.660003662109375
508,/SceneRotator2/yaw,-3.5500030517578125
509,/SceneRotator2/yaw,-3.660003662109375
510,/SceneRotator2/yaw,-3.5500030517578125
511,/SceneRotator2/yaw,-3.660003662109375
512,/SceneRotator2/yaw,-3.5500030517578125
513,/SceneRotator2/yaw,-3.660003662109375
514,/SceneRotator2/yaw,-3.7700042724609375
515,/SceneRotator2/yaw,-3.660003662109375
516,/SceneRotator2/yaw,-3.7700042724609375
517,/SceneRotator2/yaw,-3.660003662109375
518,/SceneRotator2/yaw,-3.7700042724609375
519,/SceneRotator2/yaw,-3.660003662109375
520,/SceneRotator2/yaw,-3.7700042724609375
521,/SceneRotator2/yaw,-3.8899993896484375
522,/SceneRotator2/yaw,-3.7700042724609375
523,/SceneRotator2/yaw,-3.8899993896484375
524,/SceneRotator2/yaw,-4.0
525,/SceneRotator2/yaw,-3.8899993896484375
526,/SceneRotator2/yaw,-4.0
527,/SceneRotator2/yaw,-3.8899993896484375
528,/SceneRotator2/yaw,-4.0
529,/SceneRotator2/yaw,-3.8899993896484375
530,/SceneRotator2/yaw,-4.0
531,/SceneRotator2/yaw,-3.8899993896484375
532,/SceneRotator2/yaw,-4.0
533,/SceneRotator2/yaw,-3.8899993896484375
534,/SceneRotator2/yaw,-4.0
535,/SceneRotator2/yaw,-3.8899993896484375
536,/SceneRotator2/yaw,-4.0
537,/SceneRotator2/yaw,-3.8899993896484375
538,/SceneRotator2/yaw,-4.0
539,/SceneRotator2/yaw,-3.8899993896484375
540,/SceneRotator2/yaw,-4.0
