,headtracker,angle
48,/SceneRotator1/yaw,1.2599945068359375
49,/SceneRotator3/yaw,-14.199996948242188
50,/SceneRotator3/yaw,-14.180007934570312
51,/SceneRotator3/yaw,-14.150009155273438
52,/SceneRotator1/yaw,1.239990234375
53,/SceneRotator3/yaw,-14.180007934570312
54,/SceneRotator2/yaw,5.290008544921875
55,/SceneRotator3/yaw,-14.19000244140625
56,/SceneRotator1/yaw,1.1200103759765625
57,/SceneRotator3/yaw,-14.150009155273438
58,/SceneRotator1/yaw,1.1299896240234375
59,/SceneRotator1/yaw,1.1100006103515625
60,/SceneRotator3/yaw,-14.120010375976562
61,/SceneRotator2/yaw,5.17999267578125
62,/SceneRotator1/yaw,0.9999847412109375
63,/SceneRotator3/yaw,-14.05999755859375
64,/SceneRotator3/yaw,-14.020004272460938
65,/SceneRotator1/yaw,0.8899993896484375
66,/SceneRotator3/yaw,-13.94000244140625
67,/SceneRotator2/yaw,5.0699920654296875
68,/SceneRotator1/yaw,1.019989013671875
69,/SceneRotator1/yaw,1.0299835205078125
70,/SceneRotator1/yaw,1.1500091552734375
71,/SceneRotator2/yaw,5.17999267578125
72,/SceneRotator1/yaw,1.1399993896484375
73,/SceneRotator3/yaw,-14.050003051757812
74,/SceneRotator2/yaw,5.16998291015625
75,/SceneRotator1/yaw,1.239990234375
76,/SceneRotator3/yaw,-14.120010375976562
77,/SceneRotator2/yaw,5.290008544921875
78,/SceneRotator1/yaw,1.279998779296875
79,/SceneRotator2/yaw,5.279998779296875
80,/SceneRotator1/yaw,1.2899932861328125
81,/SceneRotator3/yaw,-14.220001220703125
82,/SceneRotator2/yaw,5.269989013671875
83,/SceneRotator1/yaw,1.3199920654296875
84,/SceneRotator1/yaw,1.220001220703125
85,/SceneRotator1/yaw,1.25
86,/SceneRotator1/yaw,1.279998779296875
87,/SceneRotator3/yaw,-14.169998168945312
88,/SceneRotator1/yaw,1.19000244140625
89,/SceneRotator1/yaw,1.15997314453125
90,/SceneRotator3/yaw,-14.1300048828125
91,/SceneRotator1/yaw,1.1399993896484375
92,/SceneRotator1/yaw,1.1200103759765625
93,/SceneRotator3/yaw,-14.180007934570312
94,/SceneRotator1/yaw,1.220001220703125
95,/SceneRotator2/yaw,5.399993896484375
96,/SceneRotator1/yaw,1.30999755859375
97,/SceneRotator3/yaw,-14.260009765625
98,/SceneRotator1/yaw,1.4099884033203125
99,/SceneRotator1/yaw,1.5200042724609375
100,/SceneRotator2/yaw,5.6399993896484375
101,/SceneRotator1/yaw,1.5
102,/SceneRotator2/yaw,5.7499847412109375
103,/SceneRotator3/yaw,-14.55999755859375
104,/SceneRotator1/yaw,1.579986572265625
105,/SceneRotator2/yaw,5.739990234375
106,/SceneRotator3/yaw,-14.650009155273438
107,/SceneRotator2/yaw,0.1099853515625
108,/SceneRotator1/yaw,1.6599884033203125
109,/SceneRotator1/yaw,1.75
110,/SceneRotator1/yaw,1.8600006103515625
111,/SceneRotator3/yaw,-14.930007934570312
112,/SceneRotator1/yaw,1.949981689453125
113,/SceneRotator2/yaw,0.339996337890625
114,/SceneRotator1/yaw,2.0500030517578125
115,/SceneRotator3/yaw,-15.029998779296875
116,/SceneRotator2/yaw,0.459991455078125
117,/SceneRotator3/yaw,-15.210006713867188
118,/SceneRotator1/yaw,2.1599884033203125
119,/SceneRotator2/yaw,0.57000732421875
120,/SceneRotator1/yaw,2.05999755859375
121,/SceneRotator3/yaw,-15.220001220703125
122,/SceneRotator1/yaw,2.07000732421875
123,/SceneRotator2/yaw,0.459991455078125
124,/SceneRotator3/yaw,-15.169998168945312
125,/SceneRotator1/yaw,1.959991455078125
126,/SceneRotator1/yaw,1.8499908447265625
127,/SceneRotator3/yaw,-15.139999389648438
128,/SceneRotator1/yaw,1.8600006103515625
129,/SceneRotator2/yaw,0.3499908447265625
130,/SceneRotator3/yaw,-15.07000732421875
131,/SceneRotator1/yaw,1.75
132,/SceneRotator1/yaw,1.7699737548828125
133,/SceneRotator3/yaw,-15.05999755859375
134,/SceneRotator1/yaw,1.779998779296875
135,/SceneRotator1/yaw,1.8000030517578125
136,/SceneRotator3/yaw,-15.089996337890625
137,/SceneRotator2/yaw,0.470001220703125
138,/SceneRotator1/yaw,1.80999755859375
139,/SceneRotator1/yaw,1.8199920654296875
140,/SceneRotator3/yaw,-15.110000610351562
141,/SceneRotator1/yaw,1.80999755859375
142,/SceneRotator1/yaw,1.70001220703125
143,/SceneRotator3/yaw,-15.100006103515625
144,/SceneRotator3/yaw,-15.089996337890625
145,/SceneRotator1/yaw,1.6599884033203125
146,/SceneRotator3/yaw,-15.080001831054688
147,/SceneRotator1/yaw,1.7599945068359375
148,/SceneRotator1/yaw,1.7399749755859375
149,/SceneRotator3/yaw,-15.089996337890625
150,/SceneRotator1/yaw,1.730010986328125
151,/SceneRotator2/yaw,0.459991455078125
152,/SceneRotator3/yaw,-15.100006103515625
153,/SceneRotator1/yaw,1.720001220703125
154,/SceneRotator3/yaw,-15.110000610351562
155,/SceneRotator1/yaw,1.730010986328125
156,/SceneRotator3/yaw,-15.120010375976562
157,/SceneRotator1/yaw,1.7399749755859375
158,/SceneRotator1/yaw,1.75
159,/SceneRotator3/yaw,-15.110000610351562
160,/SceneRotator1/yaw,1.7599945068359375
161,/SceneRotator3/yaw,-15.100006103515625
162,/SceneRotator3/yaw,-15.07000732421875
163,/SceneRotator1/yaw,1.649993896484375
164,/SceneRotator3/yaw,-15.05999755859375
165,/SceneRotator2/yaw,0.3499908447265625
166,/SceneRotator2/yaw,0.459991455078125
167,/SceneRotator3/yaw,-15.089996337890625
168,/SceneRotator1/yaw,1.6599884033203125
169,/SceneRotator1/yaw,1.779998779296875
170,/SceneRotator3/yaw,-15.120010375976562
171,/SceneRotator2/yaw,0.5800018310546875
172,/SceneRotator3/yaw,-15.180007934570312
173,/SceneRotator1/yaw,1.7699737548828125
174,/SceneRotator3/yaw,-15.199996948242188
175,/SceneRotator3/yaw,-15.25
176,/SceneRotator1/yaw,1.8799896240234375
177,/SceneRotator3/yaw,-15.270004272460938
178,/SceneRotator2/yaw,0.6899871826171875
179,/SceneRotator3/yaw,-15.290008544921875
180,/SceneRotator1/yaw,1.7599945068359375
181,/SceneRotator1/yaw,1.7699737548828125
182,/SceneRotator2/yaw,0.5800018310546875
183,/SceneRotator3/yaw,-15.270004272460938
184,/SceneRotator3/yaw,-15.279998779296875
185,/SceneRotator2/yaw,0.6899871826171875
186,/SceneRotator3/yaw,-15.300003051757812
187,/SceneRotator1/yaw,1.8799896240234375
188,/SceneRotator1/yaw,1.8699951171875
189,/SceneRotator3/yaw,-15.30999755859375
190,/SceneRotator1/yaw,1.7599945068359375
191,/SceneRotator3/yaw,-15.290008544921875
192,/SceneRotator2/yaw,0.5800018310546875
193,/SceneRotator3/yaw,-15.279998779296875
194,/SceneRotator3/yaw,-15.230010986328125
195,/SceneRotator1/yaw,1.6400146484375
196,/SceneRotator3/yaw,-15.210006713867188
197,/SceneRotator3/yaw,-15.180007934570312
198,/SceneRotator3/yaw,-15.160003662109375
199,/SceneRotator2/yaw,0.459991455078125
200,/SceneRotator1/yaw,1.649993896484375
201,/SceneRotator1/yaw,1.529998779296875
202,/SceneRotator3/yaw,-15.110000610351562
203,/SceneRotator1/yaw,1.5399932861328125
204,/SceneRotator3/yaw,-15.089996337890625
205,/SceneRotator1/yaw,0.0
206,/SceneRotator3/yaw,-15.05999755859375
207,/SceneRotator2/yaw,0.3499908447265625
208,/SceneRotator2/yaw,0.459991455078125
209,/SceneRotator3/yaw,-15.120010375976562
210,/SceneRotator1/yaw,0.1099853515625
211,/SceneRotator3/yaw,-15.150009155273438
212,/SceneRotator3/yaw,-15.180007934570312
213,/SceneRotator2/yaw,0.5800018310546875
214,/SceneRotator3/yaw,-15.19000244140625
215,/SceneRotator3/yaw,-15.199996948242188
216,/SceneRotator1/yaw,0.1199951171875
217,/SceneRotator3/yaw,-15.210006713867188
218,/SceneRotator3/yaw,-15.230010986328125
219,/SceneRotator3/yaw,-15.240005493164062
220,/SceneRotator1/yaw,0.0
221,/SceneRotator3/yaw,-15.230010986328125
222,/SceneRotator3/yaw,-15.1300048828125
223,/SceneRotator2/yaw,0.459991455078125
224,/SceneRotator3/yaw,-15.05999755859375
225,/SceneRotator3/yaw,-15.020004272460938
226,/SceneRotator2/yaw,0.3499908447265625
227,/SceneRotator3/yaw,-14.980010986328125
228,/SceneRotator3/yaw,-14.970001220703125
229,/SceneRotator3/yaw,-14.960006713867188
230,/SceneRotator3/yaw,-14.970001220703125
231,/SceneRotator3/yaw,-14.960006713867188
232,/SceneRotator3/yaw,-14.970001220703125
233,/SceneRotator3/yaw,-14.949996948242188
234,/SceneRotator3/yaw,-14.930007934570312
235,/SceneRotator3/yaw,-14.960006713867188
236,/SceneRotator3/yaw,-14.949996948242188
237,/SceneRotator3/yaw,-14.980010986328125
238,/SceneRotator3/yaw,-14.990005493164062
239,/SceneRotator3/yaw,-15.020004272460938
240,/SceneRotator3/yaw,-15.010009765625
241,/SceneRotator3/yaw,-14.960006713867188
242,/SceneRotator3/yaw,-14.930007934570312
243,/SceneRotator3/yaw,-14.94000244140625
244,/SceneRotator3/yaw,-14.949996948242188
245,/SceneRotator2/yaw,0.239990234375
246,/SceneRotator3/yaw,-0.0200042724609375
247,/SceneRotator2/yaw,0.3499908447265625
248,/SceneRotator3/yaw,-0.010009765625
249,/SceneRotator3/yaw,0.0099945068359375
250,/SceneRotator2/yaw,0.239990234375
251,/SceneRotator3/yaw,0.029998779296875
252,/SceneRotator3/yaw,0.089996337890625
253,/SceneRotator2/yaw,0.1199951171875
254,/SceneRotator3/yaw,0.1299896240234375
255,/SceneRotator3/yaw,0.139984130859375
256,/SceneRotator1/yaw,-0.1100006103515625
257,/SceneRotator3/yaw,0.19000244140625
258,/SceneRotator2/yaw,0.0099945068359375
259,/SceneRotator1/yaw,-0.220001220703125
260,/SceneRotator3/yaw,0.279998779296875
261,/SceneRotator3/yaw,0.3499908447265625
262,/SceneRotator2/yaw,0.0
263,/SceneRotator1/yaw,-0.1100006103515625
264,/SceneRotator3/yaw,0.339996337890625
265,/SceneRotator3/yaw,0.3199920654296875
266,/SceneRotator1/yaw,0.0
267,/SceneRotator3/yaw,0.2899932861328125
268,/SceneRotator2/yaw,-0.1100006103515625
269,/SceneRotator1/yaw,-0.1100006103515625
270,/SceneRotator3/yaw,0.339996337890625
271,/SceneRotator2/yaw,-0.1200103759765625
272,/SceneRotator1/yaw,-0.1200103759765625
273,/SceneRotator3/yaw,0.4199981689453125
274,/SceneRotator2/yaw,-0.230010986328125
275,/SceneRotator1/yaw,-0.230010986328125
276,/SceneRotator1/yaw,-0.350006103515625
277,/SceneRotator3/yaw,0.5800018310546875
278,/SceneRotator2/yaw,-0.3400115966796875
279,/SceneRotator1/yaw,-0.4600067138671875
280,/SceneRotator2/yaw,-0.4600067138671875
281,/SceneRotator3/yaw,0.8000030517578125
282,/SceneRotator1/yaw,-0.5800018310546875
283,/SceneRotator2/yaw,-0.57000732421875
284,/SceneRotator1/yaw,-0.69000244140625
285,/SceneRotator2/yaw,-0.69000244140625
286,/SceneRotator3/yaw,0.959991455078125
287,/SceneRotator2/yaw,-0.8000030517578125
288,/SceneRotator3/yaw,1.0299835205078125
289,/SceneRotator1/yaw,-0.80999755859375
290,/SceneRotator3/yaw,1.1100006103515625
291,/SceneRotator2/yaw,-0.9199981689453125
292,/SceneRotator1/yaw,-0.9199981689453125
293,/SceneRotator3/yaw,1.2299957275390625
294,/SceneRotator2/yaw,-1.029998779296875
295,/SceneRotator1/yaw,-1.029998779296875
296,/SceneRotator2/yaw,-1.1500091552734375
297,/SceneRotator3/yaw,1.33001708984375
298,/SceneRotator1/yaw,-1.1399993896484375
299,/SceneRotator3/yaw,1.4299774169921875
300,/SceneRotator2/yaw,-1.260009765625
301,/SceneRotator3/yaw,1.4799957275390625
302,/SceneRotator2/yaw,-1.2700042724609375
303,/SceneRotator3/yaw,1.4900054931640625
304,/SceneRotator1/yaw,-1.25
305,/SceneRotator3/yaw,1.589996337890625
306,/SceneRotator1/yaw,-1.3700103759765625
307,/SceneRotator1/yaw,-1.3600006103515625
308,/SceneRotator1/yaw,-1.480010986328125
309,/SceneRotator2/yaw,-1.3800048828125
310,/SceneRotator3/yaw,1.8000030517578125
311,/SceneRotator1/yaw,-1.5900115966796875
312,/SceneRotator2/yaw,-1.5
313,/SceneRotator1/yaw,-1.7100067138671875
314,/SceneRotator2/yaw,-1.6100006103515625
315,/SceneRotator3/yaw,1.92999267578125
316,/SceneRotator3/yaw,1.989990234375
317,/SceneRotator1/yaw,-1.82000732421875
318,/SceneRotator2/yaw,-1.720001220703125
319,/SceneRotator2/yaw,-1.8300018310546875
320,/SceneRotator3/yaw,2.1199951171875
321,/SceneRotator1/yaw,-1.94000244140625
322,/SceneRotator1/yaw,-2.05999755859375
323,/SceneRotator3/yaw,2.279998779296875
324,/SceneRotator2/yaw,-1.9499969482421875
325,/SceneRotator2/yaw,-2.05999755859375
326,/SceneRotator3/yaw,2.3699951171875
327,/SceneRotator1/yaw,-2.07000732421875
328,/SceneRotator2/yaw,-2.0500030517578125
329,/SceneRotator3/yaw,2.3800048828125
330,/SceneRotator1/yaw,-1.9499969482421875
331,/SceneRotator1/yaw,-1.9600067138671875
332,/SceneRotator2/yaw,-2.040008544921875
333,/SceneRotator3/yaw,2.350006103515625
334,/SceneRotator1/yaw,-1.8400115966796875
335,/SceneRotator2/yaw,-1.9300079345703125
336,/SceneRotator3/yaw,2.269989013671875
337,/SceneRotator1/yaw,-1.730010986328125
338,/SceneRotator2/yaw,-1.80999755859375
339,/SceneRotator3/yaw,2.1699981689453125
340,/SceneRotator1/yaw,-1.6100006103515625
341,/SceneRotator1/yaw,-1.5
342,/SceneRotator3/yaw,2.029998779296875
343,/SceneRotator2/yaw,-1.6999969482421875
344,/SceneRotator1/yaw,-1.2700042724609375
345,/SceneRotator2/yaw,-1.5900115966796875
346,/SceneRotator1/yaw,-1.1500091552734375
347,/SceneRotator3/yaw,1.8199920654296875
348,/SceneRotator1/yaw,-1.040008544921875
349,/SceneRotator2/yaw,-1.480010986328125
350,/SceneRotator1/yaw,-0.80999755859375
351,/SceneRotator2/yaw,-1.3600006103515625
352,/SceneRotator3/yaw,1.5699920654296875
353,/SceneRotator1/yaw,-0.69000244140625
354,/SceneRotator2/yaw,-1.1399993896484375
355,/SceneRotator1/yaw,-0.5800018310546875
356,/SceneRotator3/yaw,1.3499908447265625
357,/SceneRotator1/yaw,-0.4600067138671875
358,/SceneRotator2/yaw,-1.029998779296875
359,/SceneRotator3/yaw,1.15997314453125
360,/SceneRotator2/yaw,-0.910003662109375
361,/SceneRotator1/yaw,-0.3400115966796875
362,/SceneRotator1/yaw,-0.230010986328125
363,/SceneRotator3/yaw,1.0500030517578125
364,/SceneRotator2/yaw,-0.9199981689453125
365,/SceneRotator1/yaw,-0.1100006103515625
366,/SceneRotator2/yaw,-0.8000030517578125
367,/SceneRotator3/yaw,0.94000244140625
368,/SceneRotator1/yaw,0.0
369,/SceneRotator2/yaw,-0.69000244140625
370,/SceneRotator3/yaw,0.8000030517578125
371,/SceneRotator1/yaw,0.1099853515625
372,/SceneRotator2/yaw,-0.5800018310546875
373,/SceneRotator3/yaw,0.7199859619140625
374,/SceneRotator1/yaw,0.0
375,/SceneRotator3/yaw,0.739990234375
376,/SceneRotator2/yaw,-0.69000244140625
377,/SceneRotator3/yaw,0.78997802734375
378,/SceneRotator1/yaw,0.1099853515625
379,/SceneRotator3/yaw,0.7599945068359375
380,/SceneRotator2/yaw,-0.5800018310546875
381,/SceneRotator1/yaw,0.220001220703125
382,/SceneRotator3/yaw,0.6599884033203125
383,/SceneRotator1/yaw,0.339996337890625
384,/SceneRotator2/yaw,-0.57000732421875
385,/SceneRotator2/yaw,-0.4600067138671875
386,/SceneRotator3/yaw,0.519989013671875
387,/SceneRotator1/yaw,0.449981689453125
388,/SceneRotator3/yaw,0.3899993896484375
389,/SceneRotator2/yaw,-0.3400115966796875
390,/SceneRotator1/yaw,0.57000732421875
391,/SceneRotator2/yaw,-0.230010986328125
392,/SceneRotator3/yaw,0.279998779296875
393,/SceneRotator1/yaw,0.67999267578125
394,/SceneRotator3/yaw,0.17999267578125
395,/SceneRotator2/yaw,-0.1100006103515625
396,/SceneRotator1/yaw,0.78997802734375
397,/SceneRotator3/yaw,0.029998779296875
398,/SceneRotator2/yaw,0.0
399,/SceneRotator2/yaw,0.1199951171875
400,/SceneRotator1/yaw,0.910003662109375
401,/SceneRotator3/yaw,-0.0500030517578125
402,/SceneRotator1/yaw,0.78997802734375
403,/SceneRotator3/yaw,-0.0200042724609375
404,/SceneRotator1/yaw,0.6699981689453125
405,/SceneRotator3/yaw,0.0
406,/SceneRotator1/yaw,0.78997802734375
407,/SceneRotator3/yaw,-0.0500030517578125
408,/SceneRotator1/yaw,0.7800140380859375
409,/SceneRotator1/yaw,0.8899993896484375
410,/SceneRotator3/yaw,-0.160003662109375
411,/SceneRotator2/yaw,0.239990234375
412,/SceneRotator1/yaw,0.9999847412109375
413,/SceneRotator3/yaw,-0.2400054931640625
414,/SceneRotator1/yaw,0.989990234375
415,/SceneRotator2/yaw,0.3499908447265625
416,/SceneRotator1/yaw,0.8699951171875
417,/SceneRotator2/yaw,0.239990234375
418,/SceneRotator3/yaw,-0.2100067138671875
419,/SceneRotator1/yaw,0.879974365234375
420,/SceneRotator3/yaw,-0.19000244140625
421,/SceneRotator1/yaw,0.9999847412109375
422,/SceneRotator2/yaw,0.3499908447265625
423,/SceneRotator3/yaw,-0.3000030517578125
424,/SceneRotator1/yaw,1.1100006103515625
425,/SceneRotator1/yaw,1.209991455078125
426,/SceneRotator2/yaw,0.470001220703125
427,/SceneRotator3/yaw,-0.4300079345703125
428,/SceneRotator1/yaw,1.30999755859375
429,/SceneRotator3/yaw,-0.540008544921875
430,/SceneRotator2/yaw,0.5800018310546875
431,/SceneRotator3/yaw,-0.57000732421875
432,/SceneRotator2/yaw,0.6999969482421875
433,/SceneRotator1/yaw,1.19000244140625
434,/SceneRotator3/yaw,-0.5500030517578125
435,/SceneRotator2/yaw,0.5800018310546875
436,/SceneRotator3/yaw,-0.540008544921875
437,/SceneRotator3/yaw,-0.5200042724609375
438,/SceneRotator1/yaw,1.17999267578125
439,/SceneRotator1/yaw,1.0599822998046875
440,/SceneRotator3/yaw,-0.4900054931640625
441,/SceneRotator1/yaw,1.0500030517578125
442,/SceneRotator2/yaw,0.470001220703125
443,/SceneRotator1/yaw,1.0399932861328125
444,/SceneRotator3/yaw,-0.4300079345703125
445,/SceneRotator2/yaw,0.3499908447265625
446,/SceneRotator1/yaw,0.92999267578125
447,/SceneRotator3/yaw,-0.350006103515625
448,/SceneRotator1/yaw,0.8300018310546875
449,/SceneRotator3/yaw,-0.2700042724609375
450,/SceneRotator1/yaw,0.839996337890625
451,/SceneRotator2/yaw,0.239990234375
452,/SceneRotator1/yaw,0.7199859619140625
453,/SceneRotator3/yaw,-0.1699981689453125
454,/SceneRotator1/yaw,0.7299957275390625
455,/SceneRotator2/yaw,0.1299896240234375
456,/SceneRotator1/yaw,0.6199951171875
457,/SceneRotator3/yaw,-0.010009765625
458,/SceneRotator1/yaw,0.5
459,/SceneRotator2/yaw,0.0099945068359375
460,/SceneRotator1/yaw,0.399993896484375
461,/SceneRotator1/yaw,0.2899932861328125
462,/SceneRotator3/yaw,0.17999267578125
463,/SceneRotator2/yaw,-0.220001220703125
464,/SceneRotator3/yaw,0.3499908447265625
465,/SceneRotator1/yaw,0.17999267578125
466,/SceneRotator2/yaw,-0.3300018310546875
467,/SceneRotator1/yaw,0.19000244140625
468,/SceneRotator1/yaw,0.05999755859375
469,/SceneRotator2/yaw,-0.44000244140625
470,/SceneRotator3/yaw,0.470001220703125
471,/SceneRotator1/yaw,-0.05999755859375
472,/SceneRotator3/yaw,0.589996337890625
473,/SceneRotator2/yaw,-0.55999755859375
474,/SceneRotator1/yaw,-0.19000244140625
475,/SceneRotator2/yaw,-0.6699981689453125
476,/SceneRotator1/yaw,-0.3000030517578125
477,/SceneRotator3/yaw,0.78997802734375
478,/SceneRotator2/yaw,-0.9000091552734375
479,/SceneRotator1/yaw,-0.410003662109375
480,/SceneRotator2/yaw,-1.0200042724609375
481,/SceneRotator1/yaw,-0.4000091552734375
482,/SceneRotator3/yaw,0.910003662109375
483,/SceneRotator2/yaw,-1.1300048828125
484,/SceneRotator1/yaw,-0.3899993896484375
485,/SceneRotator3/yaw,1.0800018310546875
486,/SceneRotator1/yaw,-0.279998779296875
487,/SceneRotator2/yaw,-1.1399993896484375
488,/SceneRotator1/yaw,-0.290008544921875
489,/SceneRotator3/yaw,1.0299835205078125
490,/SceneRotator2/yaw,-1.0200042724609375
491,/SceneRotator1/yaw,-0.30999755859375
492,/SceneRotator3/yaw,1.0699920654296875
493,/SceneRotator1/yaw,-0.3000030517578125
494,/SceneRotator2/yaw,-1.1399993896484375
495,/SceneRotator1/yaw,-0.4000091552734375
496,/SceneRotator3/yaw,1.1299896240234375
497,/SceneRotator1/yaw,-0.279998779296875
498,/SceneRotator3/yaw,1.0800018310546875
499,/SceneRotator1/yaw,-0.2700042724609375
500,/SceneRotator1/yaw,-0.1500091552734375
501,/SceneRotator2/yaw,-1.029998779296875
502,/SceneRotator1/yaw,-0.040008544921875
503,/SceneRotator3/yaw,1.019989013671875
504,/SceneRotator2/yaw,-0.910003662109375
505,/SceneRotator1/yaw,-0.05999755859375
506,/SceneRotator3/yaw,0.8899993896484375
507,/SceneRotator2/yaw,-0.9199981689453125
508,/SceneRotator1/yaw,-0.0500030517578125
509,/SceneRotator3/yaw,0.910003662109375
510,/SceneRotator1/yaw,-0.040008544921875
511,/SceneRotator2/yaw,-1.029998779296875
512,/SceneRotator1/yaw,-0.029998779296875
513,/SceneRotator3/yaw,0.9799957275390625
514,/SceneRotator2/yaw,-1.040008544921875
515,/SceneRotator1/yaw,-0.040008544921875
516,/SceneRotator3/yaw,0.970001220703125
517,/SceneRotator1/yaw,-0.0500030517578125
518,/SceneRotator1/yaw,-0.05999755859375
519,/SceneRotator3/yaw,0.959991455078125
520,/SceneRotator3/yaw,0.989990234375
521,/SceneRotator1/yaw,-0.07000732421875
522,/SceneRotator3/yaw,1.019989013671875
523,/SceneRotator1/yaw,-0.0800018310546875
524,/SceneRotator1/yaw,-0.0900115966796875
525,/SceneRotator1/yaw,-0.100006103515625
526,/SceneRotator3/yaw,0.989990234375
527,/SceneRotator2/yaw,-1.160003662109375
528,/SceneRotator3/yaw,1.1500091552734375
529,/SceneRotator2/yaw,-1.2700042724609375
530,/SceneRotator1/yaw,-0.2100067138671875
531,/SceneRotator1/yaw,-0.1999969482421875
532,/SceneRotator2/yaw,-1.279998779296875
533,/SceneRotator3/yaw,1.269989013671875
534,/SceneRotator1/yaw,-0.3000030517578125
535,/SceneRotator2/yaw,-1.3899993896484375
536,/SceneRotator1/yaw,-0.290008544921875
537,/SceneRotator3/yaw,1.3699798583984375
538,/SceneRotator2/yaw,-1.510009765625
539,/SceneRotator1/yaw,-0.4000091552734375
540,/SceneRotator3/yaw,1.4600067138671875
541,/SceneRotator2/yaw,-1.6300048828125
542,/SceneRotator3/yaw,1.5200042724609375
543,/SceneRotator3/yaw,1.54998779296875
544,/SceneRotator1/yaw,-0.410003662109375
545,/SceneRotator3/yaw,1.55999755859375
546,/SceneRotator3/yaw,1.579986572265625
547,/SceneRotator1/yaw,-0.4000091552734375
548,/SceneRotator1/yaw,-0.279998779296875
549,/SceneRotator3/yaw,1.5399932861328125
550,/SceneRotator2/yaw,-1.5200042724609375
551,/SceneRotator1/yaw,-0.2700042724609375
552,/SceneRotator1/yaw,-0.160003662109375
553,/SceneRotator3/yaw,1.4600067138671875
554,/SceneRotator1/yaw,-0.040008544921875
555,/SceneRotator3/yaw,1.360015869140625
556,/SceneRotator2/yaw,-1.4000091552734375
557,/SceneRotator1/yaw,-0.0500030517578125
558,/SceneRotator1/yaw,0.0699920654296875
559,/SceneRotator2/yaw,-1.290008544921875
560,/SceneRotator3/yaw,1.220001220703125
561,/SceneRotator1/yaw,0.17999267578125
562,/SceneRotator2/yaw,-1.1800079345703125
563,/SceneRotator1/yaw,0.4099884033203125
564,/SceneRotator2/yaw,-1.07000732421875
565,/SceneRotator3/yaw,0.970001220703125
566,/SceneRotator1/yaw,0.529998779296875
567,/SceneRotator2/yaw,-0.9600067138671875
568,/SceneRotator1/yaw,0.769989013671875
569,/SceneRotator2/yaw,-0.730010986328125
570,/SceneRotator3/yaw,0.6300048828125
571,/SceneRotator1/yaw,0.879974365234375
572,/SceneRotator2/yaw,-0.6300048828125
573,/SceneRotator1/yaw,0.9999847412109375
574,/SceneRotator3/yaw,0.3499908447265625
575,/SceneRotator2/yaw,-0.290008544921875
576,/SceneRotator1/yaw,1.2299957275390625
577,/SceneRotator2/yaw,-0.1800079345703125
578,/SceneRotator1/yaw,1.239990234375
579,/SceneRotator1/yaw,1.470001220703125
580,/SceneRotator3/yaw,0.0200042724609375
581,/SceneRotator1/yaw,1.70001220703125
582,/SceneRotator2/yaw,0.0500030517578125
583,/SceneRotator1/yaw,2.0500030517578125
584,/SceneRotator3/yaw,-0.470001220703125
585,/SceneRotator2/yaw,0.2699737548828125
586,/SceneRotator1/yaw,2.399993896484375
587,/SceneRotator2/yaw,0.600006103515625
588,/SceneRotator1/yaw,2.75
